id,annotator_id,image_id,x_min,y_min,width,height
978,0,243,334,23,178,686
979,0,243,52,0,164,608
980,0,243,0,0,89,607
981,0,244,706,0,629,2000
982,0,244,239,79,585,1800
983,0,244,0,70,373,1695
984,0,245,0,302,167,466
985,0,245,178,116,149,474
986,0,245,328,91,184,667
987,0,246,0,40,168,713
988,0,246,69,218,178,550
989,0,246,226,190,227,578
990,0,246,411,166,101,602
991,0,247,131,138,349,827
992,0,247,0,108,304,729
993,0,247,469,224,199,736
994,0,248,0,0,625,838
995,0,248,412,0,686,872
996,0,248,1197,1250,511,1150
997,0,248,492,1227,895,1173
998,0,248,0,1204,515,1196
999,0,249,0,212,153,616
1000,0,249,45,216,257,650
1001,0,249,282,221,245,651
1002,0,249,470,140,194,729
1003,0,250,0,22,141,691
1004,0,250,12,116,215,739
1005,0,250,166,93,255,721
1006,0,250,393,91,267,734
1007,0,250,517,14,147,673
1008,0,251,529,73,139,927
1009,0,251,358,13,209,831
1010,0,251,174,2,219,819
1011,0,251,0,0,229,819
1012,0,251,0,30,137,876
1013,0,252,17,364,207,832
1014,0,252,190,499,312,701
1015,0,252,457,434,314,766
1016,0,252,624,381,232,756
1017,0,253,0,385,249,487
1018,0,253,254,364,245,508
1019,0,253,476,293,188,579
1020,0,254,0,91,143,629
1021,0,254,112,141,289,627
1022,0,254,345,161,167,606
1023,0,255,0,63,202,705
1024,0,255,137,132,229,636
1025,0,255,276,33,223,728
1026,0,255,417,149,95,491
1027,0,256,388,37,280,963
1028,0,256,275,0,280,781
1029,0,256,131,0,209,225
1030,0,256,0,0,139,665
1031,0,257,633,578,703,1422
1032,0,257,0,327,681,1673
1033,0,258,0,0,598,131
1034,0,258,0,110,664,341
1035,0,258,0,370,679,455
1036,0,258,0,724,687,276
1037,0,258,0,933,658,267
1038,0,259,69,79,234,664
1039,0,259,308,83,240,646
1040,0,259,537,61,127,627
1041,0,259,0,28,86,653
1042,0,260,140,187,247,601
1043,0,260,304,119,237,749
1044,0,260,531,212,133,660
1045,0,261,0,123,216,645
1046,0,261,154,108,242,660
1047,0,261,299,0,213,741
1048,0,261,396,0,116,668
1049,0,262,0,0,239,835
1050,0,262,142,0,205,754
1051,0,263,31,0,1013,1032
1052,0,263,778,0,918,1082
1053,0,263,625,1310,1052,1090
1054,0,263,27,1375,743,1025
1055,0,264,62,0,202,320
1056,0,264,227,0,305,339
1057,0,264,511,0,149,356
1058,0,264,347,372,313,472
1059,0,264,165,364,201,480
1060,0,264,3,368,194,476
1061,0,265,476,313,188,559
1062,0,265,245,318,203,485
1063,0,265,34,301,208,571
1064,0,265,0,514,108,305
1065,0,266,0,232,218,426
1066,0,266,108,250,266,518
1067,0,266,290,57,222,711
1068,0,267,0,42,156,661
1069,0,267,51,0,191,489
1070,0,267,196,0,142,429
1071,0,267,338,0,160,436
1072,0,267,437,0,208,498
1073,0,267,576,69,88,595
1074,0,268,334,354,178,414
1075,0,268,168,168,318,600
1076,0,268,49,0,325,768
1077,0,268,0,2,272,661
1078,0,269,0,74,139,694
1079,0,269,104,102,180,666
1080,0,269,256,0,234,735
1081,0,270,50,0,303,989
1082,0,270,259,10,312,892
1083,0,270,451,0,217,806
1084,0,271,73,0,323,370
1085,0,271,327,0,314,394
1086,0,271,0,339,164,454
1087,0,271,57,426,415,418
1088,0,271,401,450,256,394
1089,0,272,22,361,210,353
1090,0,272,303,325,245,547
1091,0,272,516,255,148,599
1092,0,273,547,333,454,1115
1093,0,273,147,1429,578,571
1094,0,273,1090,794,246,1206
1095,0,274,338,184,174,584
1096,0,274,110,185,245,583
1097,0,274,0,0,104,411
1098,0,275,0,23,139,745
1099,0,275,102,0,178,768
1100,0,275,266,0,155,622
1101,0,275,383,0,129,522
1102,0,276,0,120,304,670
1103,0,276,47,248,426,624
1104,0,276,303,280,324,592
1105,0,276,469,321,195,551
1106,0,277,0,50,100,718
1107,0,277,22,2,189,673
1108,0,277,169,0,165,592
1109,0,277,273,2,217,536
1110,0,277,412,0,100,631
1111,0,278,442,0,226,892
1112,0,278,263,16,247,930
1113,0,278,0,0,364,837
1114,0,278,1,33,206,735
1115,0,279,9,62,291,706
1116,0,279,250,32,186,732
1117,0,279,383,0,129,733
1118,0,280,459,277,201,567
1119,0,280,193,279,244,565
1120,0,280,34,90,291,754
1121,0,280,0,39,191,727
1122,0,281,410,439,236,433
1123,0,281,135,455,236,417
1124,0,281,0,436,155,436
1125,0,282,0,0,325,1810
1126,0,282,8,152,717,1829
1127,0,282,738,165,598,1835
1128,0,283,0,0,97,808
1129,0,283,54,11,153,576
1130,0,283,180,11,206,597
1131,0,283,271,18,302,543
1132,0,283,403,28,260,668
1133,0,283,498,177,166,695
1134,0,284,0,0,145,998
1135,0,284,96,0,233,813
1136,0,284,271,0,241,724
1137,0,284,477,8,191,346
1138,0,285,0,88,112,680
1139,0,285,76,101,260,667
1140,0,285,324,108,188,660
1141,0,286,0,0,122,425
1142,0,286,114,0,181,415
1143,0,286,279,0,303,384
1144,0,286,550,0,110,348
1145,0,286,0,472,207,372
1146,0,286,153,441,245,403
1147,0,286,335,411,325,433
1148,0,287,317,354,232,518
1149,0,287,127,328,184,544
1150,0,287,0,569,191,303
1151,0,288,0,266,148,606
1152,0,288,115,174,217,698
1153,0,288,266,65,275,807
1154,0,288,415,66,249,701
1155,0,288,559,33,105,631
1156,0,289,0,517,455,1483
1157,0,289,5,175,625,1625
1158,0,289,351,108,495,1467
1159,0,289,795,114,406,1549
1160,0,289,1138,114,198,1759
1161,0,290,0,72,160,800
1162,0,290,55,43,201,638
1163,0,290,196,1,169,652
1164,0,290,332,7,210,574
1165,0,290,448,0,189,687
1166,0,291,214,0,891,1310
1167,0,291,751,0,804,1299
1168,0,291,1288,0,420,1299
1169,0,291,1098,1299,571,1101
1170,0,291,294,1330,819,1070
1171,0,291,0,1303,370,1097
1172,0,292,0,39,219,629
1173,0,292,112,6,246,747
1174,0,292,310,119,202,649
1175,0,293,0,0,235,352
1176,0,293,160,0,336,375
1177,0,293,485,0,175,362
1178,0,293,547,445,113,398
1179,0,293,380,417,207,424
1180,0,293,30,418,375,426
1181,0,294,343,325,289,547
1182,0,294,129,307,358,565
1183,0,294,529,437,135,435
1184,0,294,0,194,191,609
1185,0,295,0,76,274,876
1186,0,295,245,57,294,867
1187,0,295,475,0,193,906
1188,0,296,526,223,138,649
1189,0,296,353,96,242,773
1190,0,296,259,3,217,671
1191,0,296,31,0,166,603
1192,0,297,0,0,141,668
1193,0,297,95,6,144,604
1194,0,297,229,5,144,601
1195,0,297,344,2,155,593
1196,0,298,0,88,153,611
1197,0,298,0,0,204,576
1198,0,298,94,0,208,461
1199,0,298,240,0,170,468
1200,0,298,374,0,172,481
1201,0,298,489,0,156,611
1202,0,299,278,160,182,590
1203,0,299,21,332,262,363
1204,0,300,380,81,288,848
1205,0,300,156,0,310,976
1206,0,300,0,16,232,884
1207,0,301,68,65,172,647
1208,0,301,261,101,146,554
1209,0,301,383,134,129,457
1210,0,302,0,24,219,634
1211,0,302,140,0,217,762
1212,0,302,273,168,198,600
1213,0,303,2,2,147,593
1214,0,303,132,0,167,619
1215,0,303,285,0,168,768
1216,0,303,400,40,112,691
1217,0,304,39,0,181,743
1218,0,304,155,3,243,869
1219,0,304,257,7,276,785
1220,0,304,436,131,228,665
1221,0,305,390,266,247,600
1222,0,305,16,498,252,352
1223,0,306,0,84,228,875
1224,0,306,48,68,319,795
1225,0,306,229,25,270,785
1226,0,306,423,0,241,863
1227,0,307,0,68,148,488
1228,0,307,111,26,172,590
1229,0,307,262,6,191,594
1230,0,308,472,228,192,632
1231,0,308,304,223,180,570
1232,0,308,30,113,335,608
1233,0,308,0,54,113,548
1234,0,309,0,132,172,636
1235,0,309,162,106,184,660
1236,0,309,315,0,180,768
1237,0,309,399,82,113,585
1238,0,310,164,165,384,819
1239,0,310,0,241,191,759
1240,0,310,428,106,240,769
1241,0,311,414,155,250,664
1242,0,311,29,412,242,374
1243,0,312,0,228,156,580
1244,0,312,50,216,243,656
1245,0,312,288,220,205,652
1246,0,312,487,138,177,734
1247,0,313,271,0,241,731
1248,0,313,172,0,183,477
1249,0,313,432,82,80,621
1250,0,314,0,152,171,848
1251,0,314,121,51,256,949
1252,0,314,340,16,223,900
1253,0,314,520,14,148,824
1254,0,315,0,0,420,712
1255,0,315,0,1021,877,1379
1256,0,315,709,1063,846,1337
1257,0,316,494,166,170,635
1258,0,316,332,0,148,444
1259,0,316,88,418,250,352
1260,0,316,0,64,145,625
1261,0,317,7,141,190,627
1262,0,317,156,0,227,768
1263,0,317,295,50,211,690
1264,0,317,414,36,98,614
1265,0,318,0,94,134,661
1266,0,318,9,0,212,522
1267,0,318,144,0,155,536
1268,0,318,289,0,144,166
1269,0,318,429,0,83,541
1270,0,319,309,76,269,913
1271,0,319,509,171,159,829
1272,0,319,124,13,224,847
1273,0,319,0,0,144,816
1274,0,320,199,0,657,238
1275,0,320,220,229,379,323
1276,0,320,281,550,324,244
1277,0,320,378,739,469,303
1278,0,320,434,878,411,322
1279,0,321,0,383,260,489
1280,0,321,253,376,242,496
1281,0,321,481,288,169,555
1282,0,322,194,0,192,446
1283,0,322,400,171,112,597
1284,0,322,2,435,245,333
1285,0,323,2,137,222,631
1286,0,323,150,54,247,714
1287,0,323,310,0,202,733
1288,0,323,421,0,91,680
1289,0,324,0,0,192,718
1290,0,324,169,0,213,219
1291,0,324,356,0,203,722
1292,0,324,527,0,246,928
1293,0,324,698,51,158,924
1294,0,325,0,0,302,899
1295,0,325,222,0,594,739
1296,0,325,728,0,808,792
1297,0,325,1460,0,248,651
1298,0,325,1372,1025,336,914
1299,0,325,744,1154,860,1246
1300,0,325,275,1170,503,1230
1301,0,325,0,1105,336,1295
1302,0,326,14,245,177,624
1303,0,326,166,238,262,634
1304,0,326,421,230,243,642
1305,0,327,262,150,250,596
1306,0,327,54,7,197,446
1307,0,327,0,471,216,297
1308,0,328,504,197,160,675
1309,0,328,329,169,208,700
1310,0,328,142,89,212,783
1311,0,328,0,116,263,673
1312,0,329,297,95,215,673
1313,0,329,139,49,212,678
1314,0,329,11,30,202,603
1315,0,329,0,0,124,512
1316,0,330,382,0,609,850
1317,0,330,835,0,819,872
1318,0,330,1418,1150,290,835
1319,0,330,797,1333,853,1067
1320,0,330,370,1280,492,1120
1321,0,330,0,1192,366,1208
1322,0,331,47,5,318,314
1323,0,331,317,0,325,316
1324,0,331,440,343,220,431
1325,0,331,133,362,399,482
1326,0,331,0,364,179,480
1327,0,332,61,263,188,609
1328,0,332,238,338,199,455
1329,0,332,455,352,209,520
1330,0,332,0,520,106,316
1331,0,333,0,0,178,563
1332,0,333,0,84,272,697
1333,0,333,198,141,311,681
1334,0,333,454,141,210,647
1335,0,334,0,39,132,695
1336,0,334,110,0,162,768
1337,0,334,265,0,170,608
1338,0,334,389,0,123,525
1339,0,335,36,19,254,895
1340,0,335,272,0,240,886
1341,0,335,418,0,250,797
1342,0,336,0,112,115,656
1343,0,336,91,88,195,680
1344,0,336,255,0,230,720
1345,0,337,27,310,223,562
1346,0,337,217,260,209,435
1347,0,337,493,281,171,591
1348,0,338,268,0,244,628
1349,0,338,59,0,252,611
1350,0,338,0,0,196,525
1351,0,338,0,0,84,428
1352,0,339,30,0,221,730
1353,0,339,0,0,90,562
1354,0,339,217,0,197,697
1355,0,339,388,50,124,601
1356,0,340,317,0,350,878
1357,0,340,75,0,391,838
1358,0,340,0,52,258,716
1359,0,341,0,29,183,739
1360,0,341,182,33,248,735
1361,0,341,394,89,118,669
1362,0,342,0,20,180,654
1363,0,342,90,0,164,533
1364,0,342,204,0,162,461
1365,0,342,338,0,139,484
1366,0,342,472,0,159,509
1367,0,342,568,0,92,666
1368,0,343,145,455,231,417
1369,0,343,418,442,219,430
1370,0,343,0,473,151,396
1371,0,344,0,144,277,624
1372,0,344,236,26,276,740
1373,0,344,328,312,184,449
1374,0,345,0,397,344,1597
1375,0,345,312,356,505,1631
1376,0,345,668,0,657,2000
1377,0,345,941,0,395,1635
1378,0,346,0,0,99,760
1379,0,346,58,0,169,659
1380,0,346,174,14,219,623
1381,0,346,277,11,293,550
1382,0,346,426,22,222,676
1383,0,346,483,161,181,692
1384,0,347,0,0,117,810
1385,0,347,44,0,195,662
1386,0,347,217,0,187,308
1387,0,347,382,0,214,341
1388,0,347,542,0,126,981
1389,0,348,96,83,243,685
1390,0,348,329,72,183,696
1391,0,348,0,112,112,654
1392,0,349,83,0,418,323
1393,0,349,339,0,321,434
1394,0,349,276,413,311,431
1395,0,349,0,284,349,560
1396,0,350,174,306,236,566
1397,0,350,410,317,222,555
1398,0,350,0,324,181,548
1399,0,351,0,242,144,627
1400,0,351,111,188,193,684
1401,0,351,278,93,253,779
1402,0,351,415,98,249,662
1403,0,351,562,71,102,606
1404,0,352,0,635,373,1365
1405,0,352,0,276,782,1724
1406,0,352,252,73,721,1527
1407,0,352,624,0,590,1368
1408,0,352,989,0,347,1232
1409,0,353,250,98,298,738
1410,0,353,393,235,271,637
1411,0,353,165,0,274,631
1412,0,353,0,0,153,527
1413,0,353,508,367,156,505
1414,0,354,797,0,842,1147
1415,0,354,686,1280,884,1120
1416,0,354,0,1173,801,1227
1417,0,354,1410,1269,298,1131
1418,0,355,0,39,183,729
1419,0,355,106,1,196,660
1420,0,355,241,0,159,594
1421,0,355,375,0,137,564
1422,0,356,0,194,187,621
1423,0,356,126,338,344,534
1424,0,356,360,334,277,538
1425,0,356,531,425,133,440
1426,0,357,0,0,366,889
1427,0,357,342,0,326,903
1428,0,358,0,0,105,779
1429,0,358,69,1,138,586
1430,0,358,199,0,188,626
1431,0,358,360,0,145,227
1432,0,358,454,17,192,656
1433,0,358,531,172,133,679
1434,0,359,0,579,431,1821
1435,0,359,458,560,613,1840
1436,0,359,869,339,583,1893
1437,0,359,1265,19,443,2042
1438,0,359,1406,145,302,1699
1439,0,360,0,11,139,662
1440,0,360,100,10,143,580
1441,0,360,233,11,149,579
1442,0,360,329,10,183,637
1443,0,361,582,0,86,838
1444,0,361,429,0,219,689
1445,0,361,261,0,181,654
1446,0,361,83,0,226,630
1447,0,361,0,0,201,775
1448,0,362,201,172,174,584
1449,0,362,0,372,202,345
1450,0,362,368,130,144,621
1451,0,363,0,113,236,835
1452,0,363,185,13,273,987
1453,0,363,417,6,227,851
1454,0,364,26,11,147,612
1455,0,364,162,32,176,479
1456,0,364,311,43,173,486
1457,0,364,407,50,105,577
1458,0,365,0,141,183,620
1459,0,365,72,96,267,672
1460,0,365,340,98,172,670
1461,0,366,0,114,323,886
1462,0,366,244,56,317,827
1463,0,366,483,14,185,818
1464,0,367,0,0,72,558
1465,0,367,60,0,163,590
1466,0,367,195,0,184,768
1467,0,367,349,34,163,654
1468,0,368,432,145,228,629
1469,0,368,250,84,276,663
1470,0,368,165,12,238,860
1471,0,368,44,33,175,708
1472,0,369,404,75,260,645
1473,0,369,47,295,241,336
1474,0,370,0,46,174,773
1475,0,370,144,75,252,844
1476,0,370,347,102,266,898
1477,0,370,577,224,91,776
1478,0,371,0,24,117,585
1479,0,371,44,126,288,603
1480,0,371,293,205,184,587
1481,0,371,462,227,202,634
1482,0,372,0,116,134,650
1483,0,372,133,121,219,647
1484,0,372,279,29,223,693
1485,0,373,245,105,383,838
1486,0,373,32,121,273,816
1487,0,374,690,0,659,1051
1488,0,374,1132,0,576,1097
1489,0,374,1067,1284,534,1116
1490,0,374,599,1234,499,1166
1491,0,374,0,1417,629,983
1492,0,375,469,327,195,539
1493,0,375,315,105,140,415
1494,0,375,83,498,245,331
1495,0,375,0,75,140,659
1496,0,376,0,68,213,700
1497,0,376,124,130,242,638
1498,0,376,288,95,202,645
1499,0,376,421,29,91,615
1500,0,377,0,0,217,736
1501,0,377,127,0,194,577
1502,0,377,269,0,143,480
1503,0,377,412,0,100,195
1504,0,378,442,33,197,818
1505,0,378,253,44,202,889
1506,0,378,23,73,273,927
1507,0,378,0,190,112,810
1508,0,379,0,256,136,744
1509,0,379,131,44,266,956
1510,0,379,388,571,224,383
1511,0,380,476,266,188,584
1512,0,380,285,58,159,478
1513,0,380,111,518,228,329
1514,0,380,0,122,133,641
1515,0,381,0,149,183,619
1516,0,381,151,0,239,768
1517,0,381,282,39,230,707
1518,0,382,0,41,172,673
1519,0,382,12,80,318,688
1520,0,382,230,58,249,689
1521,0,383,0,583,551,1417
1522,0,383,423,726,747,1274
1523,0,383,1131,636,205,1364
1524,0,384,0,0,778,396
1525,0,384,80,195,723,416
1526,0,384,127,416,721,600
1527,0,384,244,743,612,457
1528,0,385,69,55,238,661
1529,0,385,313,60,237,659
1530,0,385,541,75,123,616
1531,0,385,0,56,94,623
1532,0,386,0,211,108,550
1533,0,386,48,220,223,548
1534,0,386,231,25,253,740
1535,0,387,253,244,411,584
1536,0,387,397,78,267,472
1537,0,387,98,274,415,568
1538,0,387,0,319,336,553
1539,0,387,0,452,251,412
1540,0,388,43,0,320,768
1541,0,388,159,208,311,560
1542,0,388,326,358,186,410
1543,0,388,0,0,236,649
1544,0,389,243,0,217,734
1545,0,389,412,0,230,938
1546,0,389,594,100,74,873
1547,0,389,70,0,171,239
1548,0,389,0,0,89,688
1549,0,390,0,0,746,1099
1550,0,390,572,0,651,1083
1551,0,390,1026,0,682,1142
1552,0,390,1213,1194,495,1206
1553,0,390,267,1291,969,1109
1554,0,391,595,31,346,1503
1555,0,391,915,15,351,1535
1556,0,391,1233,51,361,1558
1557,0,391,1543,82,165,1870
1558,0,391,232,44,427,1572
1559,0,391,0,220,401,1880
1560,0,392,176,244,260,628
1561,0,392,434,234,230,638
1562,0,392,0,240,179,632
1563,0,393,49,130,241,637
1564,0,393,283,139,229,621
1565,0,394,466,167,198,503
1566,0,394,325,67,260,519
1567,0,394,145,0,272,564
1568,0,394,46,0,196,429
1569,0,394,0,0,104,400
1570,0,395,0,0,120,499
1571,0,395,0,0,213,636
1572,0,395,136,22,229,719
1573,0,395,299,0,213,767
1574,0,396,0,0,148,698
1575,0,396,141,0,198,308
1576,0,396,337,0,219,332
1577,0,396,471,19,197,981
1578,0,397,86,0,937,1083
1579,0,397,969,0,584,1050
1580,0,397,1446,0,262,1042
1581,0,397,1492,1229,216,1171
1582,0,397,457,1268,1060,1132
1583,0,398,49,378,195,339
1584,0,398,0,365,84,507
1585,0,398,320,333,238,539
1586,0,398,535,262,129,606
1587,0,399,85,649,647,1351
1588,0,399,879,662,421,1161
1589,0,400,0,185,121,376
1590,0,400,0,62,186,653
1591,0,400,118,0,197,623
1592,0,400,304,0,156,487
1593,0,400,433,0,180,463
1594,0,400,538,0,126,474
1595,0,401,0,40,103,728
1596,0,401,24,0,180,586
1597,0,401,173,0,158,575
1598,0,401,276,0,226,525
1599,0,401,412,0,100,615
1600,0,402,0,0,112,701
1601,0,402,0,0,315,895
1602,0,402,304,0,312,935
1603,0,402,480,0,188,741
1604,0,403,0,75,294,689
1605,0,403,239,134,201,634
1606,0,403,397,0,115,743
1607,0,404,41,318,214,554
1608,0,404,0,530,105,342
1609,0,404,238,286,196,503
1610,0,404,472,302,192,570
1611,0,405,434,474,342,726
1612,0,405,219,151,178,567
1613,0,405,0,628,232,436
1614,0,406,0,0,101,566
1615,0,406,36,2,211,743
1616,0,406,212,0,209,701
1617,0,406,389,46,123,596
1618,0,407,3,23,283,977
1619,0,407,244,26,216,847
1620,0,407,438,30,210,797
1621,0,408,0,21,182,747
1622,0,408,190,23,245,741
1623,0,408,422,111,90,644
1624,0,409,0,114,157,722
1625,0,409,104,244,267,600
1626,0,409,325,223,232,621
1627,0,409,436,14,224,772
1628,0,409,0,213,89,537
1629,0,409,525,67,135,632
1630,0,410,122,362,203,510
1631,0,410,319,347,247,521
1632,0,410,14,570,175,302
1633,0,410,571,457,93,412
1634,0,411,0,40,172,727
1635,0,411,118,221,257,530
1636,0,411,313,166,199,517
1637,0,412,879,243,457,1708
1638,0,412,388,83,705,1917
1639,0,412,0,0,743,1840
1640,0,413,57,38,207,631
1641,0,413,0,64,172,796
1642,0,413,198,0,167,648
1643,0,413,349,4,187,564
1644,0,413,464,0,164,677
1645,0,413,598,43,66,731
1646,0,414,360,0,251,997
1647,0,414,552,27,116,897
1648,0,414,176,0,201,275
1649,0,414,0,0,165,250
1650,0,415,311,121,201,647
1651,0,415,113,0,249,743
1652,0,415,0,34,214,653
1653,0,416,0,419,284,425
1654,0,416,0,0,175,356
1655,0,416,134,0,327,344
1656,0,416,189,382,354,457
1657,0,417,0,333,173,539
1658,0,417,156,329,253,543
1659,0,417,402,328,245,538
1660,0,418,0,163,172,837
1661,0,418,160,0,302,985
1662,0,418,363,42,305,885
1663,0,419,0,38,215,1561
1664,0,419,143,53,450,1661
1665,0,419,516,100,536,1900
1666,0,419,926,282,410,1605
1667,0,420,0,0,123,574
1668,0,420,112,0,183,609
1669,0,420,228,0,235,624
1670,0,420,367,0,294,668
1671,0,420,471,0,197,777
1672,0,421,386,30,167,557
1673,0,421,218,6,196,756
1674,0,421,84,1,185,652
1675,0,421,0,21,188,589
1676,0,422,858,0,478,1857
1677,0,422,489,0,482,1586
1678,0,422,164,0,365,1466
1679,0,422,0,0,230,1477
1680,0,423,0,167,90,701
1681,0,423,19,217,214,635
1682,0,423,218,195,227,542
1683,0,423,366,127,158,386
1684,0,423,542,95,122,408
1685,0,424,4,217,318,739
1686,0,424,209,106,395,885
1687,0,424,471,228,197,772
1688,0,425,0,0,83,718
1689,0,425,66,0,156,593
1690,0,425,208,0,162,597
1691,0,425,350,0,145,604
1692,0,426,0,216,506,1731
1693,0,426,442,231,523,1660
1694,0,426,864,0,472,1793
1695,0,426,1052,0,284,1387
1696,0,427,239,263,335,736
1697,0,427,511,218,157,782
1698,0,427,46,320,207,680
1699,0,428,0,1337,495,710
1700,0,428,0,640,621,776
1701,0,428,0,0,826,264
1702,0,428,944,0,764,446
1703,0,428,854,177,854,807
1704,0,428,654,576,1054,1271
1705,0,428,465,1345,1243,1042
1706,0,429,362,0,268,528
1707,0,429,218,0,262,691
1708,0,429,57,0,268,620
1709,0,429,0,0,218,550
1710,0,430,360,0,304,119
1711,0,430,385,111,279,177
1712,0,430,428,272,236,283
1713,0,430,490,514,174,279
1714,0,430,269,740,284,132
1715,0,430,0,492,441,380
1716,0,430,0,230,336,387
1717,0,430,0,63,260,198
1718,0,430,0,0,227,74
1719,0,431,0,165,239,707
1720,0,431,177,147,204,633
1721,0,431,328,128,214,469
1722,0,431,422,0,191,364
1723,0,432,0,1,197,878
1724,0,432,144,0,231,760
1725,0,432,335,0,219,818
1726,0,432,489,53,179,848
1727,0,433,356,62,156,639
1728,0,433,220,34,180,587
1729,0,433,94,43,147,578
1730,0,433,0,31,110,598
1731,0,434,911,81,425,1761
1732,0,434,493,96,459,1703
1733,0,434,0,0,557,1735
1734,0,434,0,0,399,1443
1735,0,435,0,0,148,878
1736,0,435,69,0,221,683
1737,0,435,272,0,173,617
1738,0,435,395,0,239,629
1739,0,435,494,0,174,735
1740,0,436,9,0,172,722
1741,0,436,145,0,146,620
1742,0,436,235,0,185,525
1743,0,436,362,12,172,532
1744,0,436,436,38,208,584
1745,0,436,484,120,176,679
1746,0,437,0,36,206,709
1747,0,437,99,0,269,822
1748,0,437,285,162,281,681
1749,0,437,515,166,153,771
1750,0,438,0,289,219,711
1751,0,438,234,244,254,753
1752,0,438,445,257,223,677
1753,0,439,0,194,563,1806
1754,0,439,288,62,613,1938
1755,0,439,706,53,444,1695
1756,0,439,1067,58,269,1652
1757,0,440,182,107,279,893
1758,0,440,429,233,239,767
1759,0,440,0,0,323,835
1760,0,441,0,221,98,701
1761,0,441,83,86,269,905
1762,0,441,292,114,275,795
1763,0,441,473,154,195,701
1764,0,442,514,41,114,719
1765,0,442,406,34,149,578
1766,0,442,301,22,174,536
1767,0,442,202,40,175,513
1768,0,442,76,69,241,544
1769,0,442,3,115,244,687
1770,0,443,0,89,200,761
1771,0,443,155,100,238,710
1772,0,443,301,125,264,697
1773,0,443,363,174,305,765
1774,0,443,526,382,142,617
1775,0,444,0,661,567,206
1776,0,444,0,437,463,229
1777,0,444,0,175,507,286
1778,0,444,0,0,484,177
1779,0,445,0,0,482,138
1780,0,445,0,22,512,341
1781,0,445,25,206,482,473
1782,0,445,247,519,265,248
1783,0,446,0,249,226,749
1784,0,446,216,266,243,734
1785,0,446,399,263,269,737
1786,0,447,46,50,466,539
1787,0,447,0,351,355,417
1788,0,447,178,0,334,212
1789,0,448,0,347,118,727
1790,0,448,15,370,310,830
1791,0,448,344,465,282,729
1792,0,448,617,396,224,747
1793,0,449,350,238,318,762
1794,0,449,153,368,359,632
1795,0,449,0,468,271,532
1796,0,450,466,358,276,842
1797,0,450,733,364,123,836
1798,0,450,167,381,311,817
1799,0,450,0,358,266,813
1800,0,451,0,254,693,1746
1801,0,451,678,232,628,1768
1802,0,451,0,206,325,1524
1803,0,452,4,205,191,667
1804,0,452,176,224,258,629
1805,0,452,332,147,244,595
1806,0,452,506,83,158,580
1807,0,453,33,0,479,370
1808,0,453,130,134,382,497
1809,0,454,29,244,261,756
1810,0,454,286,230,258,770
1811,0,454,505,229,163,749
1812,0,455,0,273,155,495
